RecipeID,recipe_name,recipies,By,Description,RequiredTime,Servings,Ingredients,Directions,Nutritions,Tags,ImageLink,ExtraTags
87,Egg Kuruma recipe - How to make Egg Kuruma,Egg Kuruma,sreedevinair,Egg kuruma is a spicy and tasty curry that can be served with chappati or with pulao.,50,4,"4 eggs
1 tbsp oil
1 tsp ginger-garlic (adrak-lehsun) paste
1 cup chopped onions
2 tsp chopped green chillies
1 tsp coriander (dhania) powder
1 tsp garam masala
1 tsp chilli powder
1/4 tsp turmeric powder (haldi)
salt to taste
1/4 cup sliced tomatoes
1 cup coconut milk
2 tsp cashewnut (kaju) paste

For The Garnish
few curry leaves (kadi patta)","Method
Add the water and eggs in pan and boil for 10-15 minutes.
Remove the shells and keep aside.
Heat the oil in a kadhai, add the ginger garlic paste, onions, salt and green chillies, mix well and saute till the onions turns golden brown in colour.
Add the coriander powder, garam masala, chilli powder and turmeric powder, mix well and saute for 2 minutes.
Add the tomatoes ,mix well and cook for 2 minutes on a medium flame.
Add the boiled eggs, 1/2 cup water, coconut milk and kaju paste, mix well and simmer for 10 minutes.
Serve hot garnished with curry leaves.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}",['Maharashtrian Bhaji'],https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Maharashtrian Bhaji', 'Egg Kuruma recipe - How to make Egg Kuruma']"
88,Falooda ( Mumbai Roadside Recipes ) recipe - How to make Falooda ( Mumbai Roadside Recipes ),Falooda ( Mumbai Roadside Recipes ),Tarla Dalal,"Falooda is a dessert, if you look at it technically, but practically it is an any-time snack! This exciting combination of sweetened rose-flavoured milk with falooda sev, subza seeds, vanilla ice-cream and all the works is a delicacy that appeals to all. It is quite sumptuous and satiating, and you will often find people stopping by at a roadside vendor to have a glassful of Falooda to keep them comfortably going till the next meal. Indeed, what a tasty way to chase hunger away!",10,4,"3 cups hot milk
3 tbsp sugar
6 tbsp rose syrup
6 tbsp soaked falooda seeds (subza)
1 cup soaked falooda sev
1 cup strawberry flavoured jelly cubes
4 scoops vanilla ice-cream

For The Garnish
rose syrup","Method
Combine the milk and sugar in a deep bowl and mix well.
Keep this sweetened milk aside to cool slightly and refrigerate for atleast 1 hour or till it is chilled.
Pour 1� tbsp of rose syrup in a tall glass, add the 1� tbsp of falooda seeds, � cup falooda sev and � cup of jelly cubes over it.
Pour � cup of the chilled sweetened milk over it and top with a scoop of vanilla ice-cream.
Repeat steps 3 and 4 to make 3 more glasses.
Serve immediately garnished with a few drops of rose syrup.","{""energy"" : ""407 cal"", ""protein"" : ""10.6 g"", ""carbs"" : ""47.6 g"", ""fiber"" : ""0 g"", ""fat"" : ""15.8 g"", ""cholestrol"" : ""24 mg"", ""sodium"" : ""33.5 mg""}","['Mumbai Street Food', 'Kulfi', 'Ice Creams', 'No Cooking Veg Indian', 'Iftar Recipes for Ramadan / Ramzan', 'Indian Party', 'Iftar Drinks for Ramadan']",https://www.tarladalal.com/members/9306/big/big_falooda_(_mumbai_roadside_recipes_)-10029.jpg?size=696X905,"['Mumbai Street Food', 'Kulfi', 'Ice Creams', 'No Cooking Veg Indian', 'Iftar Recipes for Ramadan / Ramzan', 'Indian Party', 'Iftar Drinks for Ramadan', 'Falooda ( Mumbai Roadside Recipes ) recipe - How to make Falooda ( Mumbai Roadside Recipes )']"
89,Faraali Dahi Wade recipe - How to make Faraali Dahi Wade,Faraali Dahi Wade,Bijal Rathod,The faraali dahi wade are just so yummy and so easy to prepare. You can make them in just abt 20-25 mins. If you have guest coming home you can just prepare them well before and fry them just 10 mins before serving or you can fry them and keep it before. You must try it.,25,4,"1 1/2 cups sanwa millet (sama)
1/3 cup water
2 to 3 tsp ginger-green chilli paste
2 to 3 tsp roasted powdered peanuts
2 medium boiled potatoes , mashed
salt to taste
1 tsp chopped coriander (dhania)
oil for deep frying
3 cups curds (dahi)
pinch red chilli powder
pinch roasted cumin seeds (jeera) powder
pinch black salt (sanchal)
pinch freshly ground black pepper powder","Method
Wash the sanwa millet and transfer in a small deep pan.
Add water and cover the vessel with the lid and pressure cook for 3-4 whistles.
Allow the steam to escape before opening the lid.
Cool and transfer the sanwa in a bowl.
Add the ginger-green chilli paste, salt, groundnut powder, potato mash, coriander and mix gently till mixed well.
Heat the oil in a kadhai.
Make small flat wadas of the mixture and deep fry in oil till they turn golden brown and crisp form all the sides.
Drain on an absorbent paper and keep aside.
Dip the wads in warm water for 2 minutes.
Now in a Serving bowl take 3-4 balls softly press to remove the water.
Then just pour the sweet or sour curd sprinkle black salt, black pepper powder and roasted cumin seed powder and its all ready to serve.
You can have these wades just with green spicy chutney or cucumber raita.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}",['Maharashtrian Upvas (Fasting)'],https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Maharashtrian Upvas (Fasting)', 'Faraali Dahi Wade recipe - How to make Faraali Dahi Wade']"
90,Faraali Grated Potato recipe - How to make Faraali Grated Potato,Faraali Grated Potato,Jyoti V B,This is a very filling and healthy dish for upvas. It is very simple to make and tasty to eat!,25,4,"2 cups grated potatoes
2 chopped green chillies
ghee
salt to taste
1 tsp cumin seeds (jeera)
1 tbsp powdered peanuts","Method
Take a kadhai and put ghee in it.
When it becomes hot, add cumin seeds and green chilis.
Put grated potato, salt and cook till done (10-12 minutes)
Add groundnut powder and cook for 2 minutes.
Serve steaming hot.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}","['Maharashtrian Upvas (Fasting)', 'Quick breakfast', 'Kadai Veg', 'Quick Breakfast']",https://www.tarladalal.com/members/575789/big/big_faraali_grated_potato-93.jpg?size=500X890,"['Maharashtrian Upvas (Fasting)', 'Quick breakfast', 'Kadai Veg', 'Quick Breakfast', 'Faraali Grated Potato recipe - How to make Faraali Grated Potato']"
91,Faraali Kaju Boondi recipe - How to make Faraali Kaju Boondi,Faraali Kaju Boondi,Radha Hoizal,We usually make boondis of besan try this innovative kaju boondi,25,4,"For The Sugar Syrup
50 gms sugar
1/4 tsp cardamom (elaichi) powder
a pinch of saffron (kesar) strands

For The Boondi
1 cup powdered cashewnut
1/2 cup powdered walnuts (akhrot)
a pinch baking soda , optional
milk as required
a pinch cardamom (elaichi) powder
oil for frying","Method
For the sugar syrup
Put sugar in a pan and add water so that sugar sinks in it.
Boil to make 1 string consistency syrup.
Add the cardamom powder and saffron and mix well and keep aside.

For Boondi:
Mix all the ingredients in a bowl and add enough milk to make a batter of medium thick consistency.
Put this batter in boondi jaali directly to the oil and fry till pink.
Put the fried boondis directly to the sugar syrup and keep for 5 minutes.
Take out and make laddoos if desired or can be served separately also.
This boondi can be stored for 7-10 days.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}",['Maharashtrian Upvas (Fasting)'],https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Maharashtrian Upvas (Fasting)', 'Faraali Kaju Boondi recipe - How to make Faraali Kaju Boondi']"
92,Faraali Khichdi recipe - How to make Faraali Khichdi,Faraali Khichdi,Foodie #379349,"If u feel the fried peanuts are too high calorie, u can even replace it by garnishing the khichdi with coarsely grounded, roasted peanuts. Healthy snack and quick faraali item.",30,2,"100 gms sanwa millet (sama)
2 tbsp ghee
5 to 6 curry leaves (kadi patta)
2 tsp cumin seeds (jeera)
1 to 2 finely chopped green chillies
250 gms bottle gourd (doodhi / lauki)
1/4 cup crushed peanuts
salt to taste","Method
Peel and grate the dudhi and keep it aside.
Slightly roast the sanwa miller on a slow flame and keep aside.
Heat the ghee in a pan, add the peanuts and saute for 2 minutes.
Add the cumin seeds, green chillies and curry leaves and saute for 1 minutes.
Add the bottle gourd and remaining ingredients, mix well and cover and cook for 10 minutes.
Serve hot.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}","['Maharashtrian Upvas (Fasting)', 'One Dish Vegetarian Meals', 'One Meal Dinner']",https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Maharashtrian Upvas (Fasting)', 'One Dish Vegetarian Meals', 'One Meal Dinner', 'Faraali Khichdi recipe - How to make Faraali Khichdi']"
93,Faraali Khichdi ( By Pghaghada ) recipe - How to make Faraali Khichdi ( By Pghaghada ),Faraali Khichdi ( By Pghaghada ),pghaghada,The khichdi can accompanied by fresh yoghurt or lassi. A deliciously made faraali recipe.,40,3,"4 diced potatoes
1 cup powdered roasted peanuts
3 tbsp groundnut oil
1 1/2 tsp cumin seeds (jeera)
3 chopped green chillies
1/2 tsp chilli powder
2 tsp sugar
1 tbsp lemon juice
2 tbsp chopped coriander (dhania)
salt to taste","Method
Heat the oil in a broad pan and add the cumin seeds.
When the seeds crackle, add the green chillies and potatoes and saute for 3 minutes.
Add the salt, chilli powder and sugar and mix well.
Cover with an inverted lid with a little water in it and cook on a slow flame till the potatoes are cooked.
Add the peanuts and lemon juice and half of the coriander and mix gently.
Cover and cook for about 5 minutes.
Serve in a bowl garnished with rest of the coriander.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}",['Maharashtrian Upvas (Fasting)'],https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Maharashtrian Upvas (Fasting)', 'Faraali Khichdi ( By Pghaghada ) recipe - How to make Faraali Khichdi ( By Pghaghada )']"
94,Faraali Misal ( Faraal Recipe) recipe - How to make Faraali Misal ( Faraal Recipe),Faraali Misal ( Faraal Recipe),Tarla Dalal,"The humble sabudana khichdi transforms into an interesting misal eligible for a fasting day, when topped with a peanut-potato mixture and faraali chivda.",4,4,"For The Sabudana Khichdi
1 cup sago (sabudana)
1 tbsp ghee
1 tsp cumin seeds (jeera)
1 tbsp ginger-green chilli paste
1/4 cup roasted and coarsely crushed peanuts
rock salt (sendha namak) to taste
1 tsp lemon juice

For The Potato Peanut Mixture
5 round red chillies (boriya mirch)
1 tsp whole coriander (dhania) seeds
2 tsp oil
1 tsp cumin seeds (jeera)
1 1/2 cups medium sized potatoes , unpeeled and cut into 25 mm. (1"") cubes
3 tbsp peanuts , soaked for 1 hour and drained
3 kokum , soaked for 1 hour and drained
rock salt (sendha namak) to taste

Other Ingredients
4 tbsp faraali chivda , readily available in the market
lemon wedges

For The Garnish
2 tbsp chopped coriander (dhania)","Method
For the sabudana khichdi
Clean, wash and soak the sago in enough water for at least 4 hours. Drain, spread on a thali and keep aside to dry for 1 hour.
Heat the ghee in a deep non-stick pan and add the cumin seeds.
When the seeds crackle, add the ginger-green chilli paste and cook for 30 seconds.
Add the crushed peanuts and saut� for another 30 seconds.
Add the sago and rock salt and cook on a slow flame for 4 to 5 minutes, while stirring continuously. Each grain of sago should be separate.
Add the lemon juice, mix well and cook on a slow flame for another 2 minutes.
Divide it into 4 equal portions and keep aside.

For the potato peanut mixture
Combine the round red chillies and coriander seeds and dry roast it on a tava (griddle) till they release a pleasant aroma.
Cool slightly and coarsely crush it using a mortar-pestle (khalbhatta).
Heat the oil in a deep pan and add the cumin seeds and crushed chilli-coriander mixture and saut� on a medium flame for 2 to 3 minutes.
Add the potatoes and saut� on a medium flame for 4 to 5 minutes.
Add the peanuts, rock salt, kokum and 2 cups of water and cook till the potatoes are completely cooked.
Mash the potatoes slightly using the back of a spoon.
Divide it into 4 equal portions and keep aside.

How to serve
Place a portion of the sabudana khichdi at the base of a bowl.
Top with a portion of the potato peanut mixture and 1 tbsp of faraali chivda.
Garnish with coriander leaves and serve immediately with lemon wedges.","{""energy"" : ""359 cal"", ""protein"" : ""5.8 g"", ""carbs"" : ""53.3 g"", ""fiber"" : ""2.8 g"", ""fat"" : ""14.5 g"", ""cholestrol"" : ""0 mg"", ""sodium"" : ""11.4 mg""}","['Maharashtrian Upvas (Fasting)', 'Saute', 'Sankashti Chaturthi', 'Shravan', 'Non-stick Pan']",https://www.tarladalal.com/members/9306/big/big_faraali-misal-(faraal-recipe)-1512.jpg?size=500X672,"['Maharashtrian Upvas (Fasting)', 'Saute', 'Sankashti Chaturthi', 'Shravan', 'Non-stick Pan', 'Faraali Misal ( Faraal Recipe) recipe - How to make Faraali Misal ( Faraal Recipe)']"
95,Farali Bhakharwadi recipe - How to make Farali Bhakharwadi,Farali Bhakharwadi,vaishnavdhara,This is so tasty. It is also very inexpensive meal. . . Try it and you would definitely desire for more!,35,2,"To Be Blended Into A Chutney
50 gms peanuts
2 tsp poppy seeds (khus-khus)
1 tsp ginger (adrak)
1 tsp green chillies
1 stick cinnamon (dalchini)
2 to 3 cloves (laung / lavang)
1 tsp cumin seeds (jeera)
3 to 4 cardamoms
salt to taste

Other Ingredients
500 gms boiled potatoes
50 gms grated coconut
1 tsp ginger (adrak) paste
salt to taste
1 tsp green chilli paste
100 gms rajgira flour
lemon juice to taste
a pinch sugar
1 tbsp chopped coriander (dhania)
1 tsp sesame seeds (til)
oil for frying","Method
Mash the potatoes and add the salt, coriander, sesame seeds, sugar, lemon juice, ginger and green chillies paste and mix well.
Divide the mixture into small equal sized balls and roll out into small rotis, using rajgira flour.
Apply little prepared chutney to the potato roti and sprinkle coconut on top of the chutney.
Then roll the potato roti and cut in to small pieces.
Heat the oil in a kadhai, dip each piece in the rajigra flour and deep fry till they turn golden brown and crisp.
Serve hot with curds.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}","['Gujarati Dry Snacks', 'Maharashtrian Upvas (Fasting)']",https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Gujarati Dry Snacks', 'Maharashtrian Upvas (Fasting)', 'Farali Bhakharwadi recipe - How to make Farali Bhakharwadi']"
96,Farali Cool Dessert recipe - How to make Farali Cool Dessert,Farali Cool Dessert,Jyoti V B,"Sabudana has a bland taste by itself, so by adding some mango pulp and kesar flavoured milk, this dessert becomes tasty and healthy! This is filling for upvas, and one of the best Faral recipes! It is loved by all age groups. Hope you enjoy!",20,4,"1/2 cup sago (sabudana) (medium size)
sugar to taste
1/2 cup saffron (kesar) strands flavoured cold milk , refer handy tip
1 cup mango pulp
water as required","Method
Wash and soak the sago for 2 hours.
Take a thick bottomed pan and heat 2 to 3 cups water.
When the water starts boiling, add the sago.
Stir occasionally for 5 to 10 minutes.
Then add sugar and cook till the sugar melts.
Keep aside to cool.
Once cooled add the kesar flavoured cold milk and mango pulp.
Serve chilled.

Handy tip :
To make the kesar flavoured milk, add 4 to 5 strands of kesar to hot milk.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Collection of Kheer', 'Non-stick Pan']",https://www.tarladalal.com/members/575789/big/big_farali_cool_dessert-113.jpg?size=500X667,"['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Collection of Kheer', 'Non-stick Pan', 'Farali Cool Dessert recipe - How to make Farali Cool Dessert']"
